line_id,corporation,name,stops_total,stops_inside,stops_outside,stops_unknown,eligible,reason
1295,西鉄バス,西鉄バス・１・普通・頓野グランド前行,12,0,12,0,no,has_outside_stops
1296,西鉄バス,西鉄バス・２・普通・中原・道目木行,15,0,15,0,no,has_outside_stops
1297,西鉄バス,西鉄バス・３・普通・出口・道目木行,14,0,14,0,no,has_outside_stops
1298,西鉄バス,西鉄バス・１３・普通・中央病院－浄福寺・イオンモール直方行,10,0,10,0,no,has_outside_stops
1302,西鉄バス,西鉄バス・普通・シャトルバス・直方行,4,0,4,0,no,has_outside_stops
1304,西鉄バス,西鉄バス・７・普通・永満寺行,19,0,19,0,no,has_outside_stops
1305,西鉄バス,西鉄バス・２４・普通・山家道・西鉄筑紫駅行,10,0,10,0,no,has_outside_stops
1307,西鉄バス,西鉄バス・３・普通・ＪＲ二日市駅・西鉄二日市駅行,7,0,7,0,no,has_outside_stops
1344,西鉄バス,西鉄バス・３４・普通・中谷行,38,0,38,0,no,has_outside_stops
1346,西鉄バス,西鉄バス・３４・普通・小倉駅ＢＣ・砂津行,31,0,31,0,no,has_outside_stops
1367,西鉄バス,西鉄バス・４９・普通・桃山町・ＪＲ門司駅行,41,0,41,0,no,has_outside_stops
1375,西鉄バス,西鉄バス・４５・普通・小倉記念病院行,15,0,15,0,no,has_outside_stops
1378,西鉄バス,西鉄バス・５１・普通・北九州空港行,5,0,5,0,no,"has_outside_stops,name_blacklisted"
1379,西鉄バス,西鉄バス・５１・普通・北九州空港行,7,0,7,0,no,"has_outside_stops,name_blacklisted"
1391,西鉄バス,西鉄バス・８・普通・霧丘三行,15,0,15,0,no,has_outside_stops
1398,西鉄バス,西鉄バス・２５・普通・三萩野－小倉駅ＢＣ・砂津行,31,0,31,0,no,has_outside_stops
1401,西鉄バス,西鉄バス・急行・小嶺・黒崎駅行,14,0,14,0,no,"has_outside_stops,name_blacklisted"
1402,西鉄バス,西鉄バス・急行・小嶺・直方行,17,0,17,0,no,"has_outside_stops,name_blacklisted"
1404,西鉄バス,西鉄バス・５６・普通・中央三－大蔵・上重田行,14,0,14,0,no,has_outside_stops
1410,西鉄バス,西鉄バス・５６・普通・大蔵－中央町・イオン八幡東行,12,0,12,0,no,has_outside_stops
1411,西鉄バス,西鉄バス・２０・普通・千本杉・西鉄久留米行,29,0,29,0,no,has_outside_stops
1412,西鉄バス,西鉄バス・２０・普通・田主丸－吉井・浮羽発着所行,38,0,38,0,no,has_outside_stops
1416,西鉄バス,西鉄バス・２０・普通・田主丸・吉井営行,34,0,34,0,no,has_outside_stops
1429,西鉄バス,西鉄バス・１・普通・折尾駅行,46,0,46,0,no,has_outside_stops
1430,西鉄バス,西鉄バス・１・普通・西鉄黒崎ＢＣ行,41,0,41,0,no,has_outside_stops
1431,西鉄バス,西鉄バス・９９・普通・中央卸売市場行,14,0,14,0,no,has_outside_stops
1432,西鉄バス,西鉄バス・４０・普通・長門石・目達原行,9,0,9,0,no,has_outside_stops
1434,西鉄バス,西鉄バス・４０・普通・西鉄久留米行,5,0,5,0,no,has_outside_stops
1437,西鉄バス,西鉄バス・４０・普通・長門石・青葉台中央行,10,0,10,0,no,has_outside_stops
1462,西鉄バス,西鉄バス・７３・普通・屋形船車庫行,16,0,16,0,no,has_outside_stops
1474,西鉄バス,西鉄バス・４２・普通・枝光駅－中央町－花尾町－祇園三・西鉄黒崎ＢＣ行,54,0,54,0,no,has_outside_stops
1476,西鉄バス,西鉄バス・４２・普通・枝光駅－中央町－花尾町－祇園三・ＪＲ八幡駅行,48,0,48,0,no,has_outside_stops
1484,西鉄バス,西鉄バス・９１・普通・砂津行,22,0,22,0,no,has_outside_stops
1495,西鉄バス,西鉄バス・４０・普通・伊川－黒川－門司港レトロ・ＪＲ門司港駅行,24,0,24,0,no,has_outside_stops
1497,西鉄バス,西鉄バス・４１・普通・黒川－大積東口・白野江行,23,0,23,0,no,has_outside_stops
1498,西鉄バス,西鉄バス・４０・普通・黒川－柄杓田・恒見営行,17,0,17,0,no,has_outside_stops
1517,西鉄バス,西鉄バス・６０・普通・伊川－淡島神社・ＪＲ門司駅行,4,0,4,0,no,has_outside_stops
153,西鉄バス,西鉄バス・８・普通・博多駅行,34,34,0,0,yes,ok
1538,西鉄バス,西鉄バス・１７・普通・寺迫口－下曽根駅北口・弥生が丘営行,20,0,20,0,no,has_outside_stops
1543,西鉄バス,西鉄バス・１８・普通・青葉車庫行,26,0,26,0,no,has_outside_stops
1547,西鉄バス,西鉄バス・２８・普通・南小倉駅－金田－市役所－小倉駅ＢＣ・霧丘三行,47,0,47,0,no,has_outside_stops
1548,西鉄バス,西鉄バス・２７・普通・明和町－黒原・湯川新町三行,10,0,10,0,no,has_outside_stops
1549,西鉄バス,西鉄バス・２７・普通・市役所－ソレイユ－南小倉駅－井堀・製鉄飛幡門行,32,0,32,0,no,has_outside_stops
1553,西鉄バス,西鉄バス・２６Ａ・普通・福間－都高－昭和通・天神行,50,14,36,0,no,has_outside_stops
1557,西鉄バス,西鉄バス・２６Ａ・普通・東郷橋・赤間営行,44,6,38,0,no,has_outside_stops
1577,西鉄バス,西鉄バス・７４・普通・上脇田行,26,15,11,0,no,has_outside_stops
1579,西鉄バス,西鉄バス・１１・普通・乙金－桜並木駅・ＪＲ南福岡駅行,17,3,14,0,no,has_outside_stops
1584,西鉄バス,西鉄バス・３・普通・博多の森競技場－志免鉄道公園－新原・宇美営行,30,9,21,0,no,has_outside_stops
1585,西鉄バス,西鉄バス・５・普通・新生－志免－亀山－別府・福岡空港行,21,1,20,0,no,"has_outside_stops,name_blacklisted"
1589,西鉄バス,西鉄バス・３７・普通・志免－上宇美・四王寺坂行,36,17,19,0,no,has_outside_stops
1590,西鉄バス,西鉄バス・普通・博多の森競技場－東平尾・福岡空港国内線南行,13,9,4,0,no,"has_outside_stops,name_blacklisted"
1591,西鉄バス,西鉄バス・２０・普通・大野城駅西口行,14,0,14,0,no,has_outside_stops
1602,西鉄バス,西鉄バス・２・普通・光町・西鉄春日原行,17,0,17,0,no,has_outside_stops
1619,西鉄バス,西鉄バス・１・普通・大土居－光町・西鉄春日原行,23,0,23,0,no,has_outside_stops
1625,西鉄バス,西鉄バス・６・普通・春日・月の浦営行,20,0,20,0,no,has_outside_stops
1635,西鉄バス,西鉄バス・４２・普通・ＪＲ博多南駅行,5,0,5,0,no,has_outside_stops
1636,西鉄バス,西鉄バス・４２・普通・大土居－昇町－井尻・西鉄大橋駅行,24,5,19,0,no,has_outside_stops
1641,西鉄バス,西鉄バス・４２・普通・西鉄大橋駅行,18,5,13,0,no,has_outside_stops
1642,西鉄バス,西鉄バス・２１・普通・下大利駅－市役所・イオン大野城行,24,0,24,0,no,has_outside_stops
1643,西鉄バス,西鉄バス・２１・普通・下大利駅行,19,0,19,0,no,has_outside_stops
1646,西鉄バス,西鉄バス・２１・普通・下大利駅行,6,0,6,0,no,has_outside_stops
1653,西鉄バス,西鉄バス・２３・普通・青葉台－つつじケ丘・南山手団地行,19,0,19,0,no,has_outside_stops
1654,西鉄バス,西鉄バス・２３・普通・青葉台・下大利駅行,5,0,5,0,no,has_outside_stops
1655,西鉄バス,西鉄バス・２３・普通・青葉台－つつじケ丘－平野Ｈ・月の浦営行,15,0,15,0,no,has_outside_stops
1656,西鉄バス,西鉄バス・４０・普通・朝倉街道・ＪＲ二日市駅行,13,0,13,0,no,has_outside_stops
1657,西鉄バス,西鉄バス・４０・普通・杷木行,26,0,26,0,no,has_outside_stops
1659,西鉄バス,西鉄バス・４１・普通・原鶴温泉・杷木行,55,0,55,0,no,has_outside_stops
1660,西鉄バス,西鉄バス・４１・普通・西鉄朝倉街道駅行,7,0,7,0,no,has_outside_stops
1662,西鉄バス,西鉄バス・４０・普通・甘木営行,32,0,32,0,no,has_outside_stops
1663,西鉄バス,西鉄バス・４０・普通・甘木営行,8,0,8,0,no,has_outside_stops
1664,西鉄バス,西鉄バス・４００・普通・甘木営行,42,8,34,0,no,has_outside_stops
1668,西鉄バス,西鉄バス・２１・普通・西鉄筑豊・済生会飯塚嘉穂病院行,20,0,20,0,no,has_outside_stops
1671,西鉄バス,西鉄バス・２１・普通・西鉄筑豊・飯塚工業団地行,16,0,16,0,no,has_outside_stops
1672,西鉄バス,西鉄バス・１７・普通・公園前－光が丘・光が丘四行,17,0,17,0,no,has_outside_stops
1673,西鉄バス,西鉄バス・１７・普通・公園前－光が丘・光が丘四行,19,0,19,0,no,has_outside_stops
1690,西鉄バス,西鉄バス・特急・粕屋警察署－穂波－飯塚・新飯塚駅行,8,3,5,0,no,"has_outside_stops,name_blacklisted"
1700,西鉄バス,西鉄バス・２・普通・ＪＲ東郷駅行,29,0,29,0,no,has_outside_stops
1702,西鉄バス,西鉄バス・１・普通・宗像大社・神湊波止場行,15,0,15,0,no,has_outside_stops
1705,西鉄バス,西鉄バス・１－１・普通・津屋崎橋行,18,0,18,0,no,has_outside_stops
1711,西鉄バス,西鉄バス・３・普通・池野支所・鐘崎車庫行,31,0,31,0,no,has_outside_stops
1718,西鉄バス,西鉄バス・１・普通・青柳四ツ角・ＪＲ古賀駅行,23,0,23,0,no,has_outside_stops
172,西鉄バス,西鉄バス・２０４・普通・那の津四行,25,25,0,0,yes,ok
1721,西鉄バス,西鉄バス・１・普通・青柳四ツ角－古賀駅東医療Ｃ・舞の里行,31,0,31,0,no,has_outside_stops
1723,西鉄バス,西鉄バス・３・普通・東医療Ｃ－花見・ＪＲ古賀駅行,19,0,19,0,no,has_outside_stops
1728,西鉄バス,西鉄バス・６８・普通・西鉄筑豊・鞍手車庫行,4,0,4,0,no,has_outside_stops
1736,西鉄バス,西鉄バス・５７・普通・南王子－国道東曲里町－ふれあい通り・西鉄黒崎ＢＣ行,15,0,15,0,no,has_outside_stops
1740,西鉄バス,西鉄バス・５７・普通・北筑高－永犬丸－大平－千代小・香月営行,33,0,33,0,no,has_outside_stops
1750,西鉄バス,西鉄バス・普通・西鉄五条駅行,9,0,9,0,no,has_outside_stops
1752,西鉄バス,西鉄バス・普通・君畑・西鉄二日市東口行,10,0,10,0,no,has_outside_stops
1753,西鉄バス,西鉄バス・１－２・普通・西鉄二日市駅行,18,0,18,0,no,has_outside_stops
1755,西鉄バス,西鉄バス・２－１・普通・西鉄二日市駅行,12,0,12,0,no,has_outside_stops
1761,西鉄バス,西鉄バス・１－２・普通・原営前行,6,0,6,0,no,has_outside_stops
1766,西鉄バス,西鉄バス・３１・普通・篠栗・日の浦口行,36,16,20,0,no,has_outside_stops
1776,西鉄バス,西鉄バス・７・普通・岡垣町役場西・松ケ台方面行,21,0,21,0,no,has_outside_stops
1778,西鉄バス,西鉄バス・８・普通・赤間駅南口行,11,0,11,0,no,has_outside_stops
1779,西鉄バス,西鉄バス・８・普通・赤間駅南口行,16,0,16,0,no,has_outside_stops
178,西鉄バス,西鉄バス・２０６・普通・西陵高・野方行,41,41,0,0,yes,ok
1786,西鉄バス,西鉄バス・８－２・普通・森林都市・広陵台児童公園前行,16,0,16,0,no,has_outside_stops
1787,西鉄バス,西鉄バス・８・普通・赤間駅南口行,14,0,14,0,no,has_outside_stops
1788,西鉄バス,西鉄バス・８－２・普通・森林都市－広陵台児童公園・日赤看護大学行,19,0,19,0,no,has_outside_stops
1796,西鉄バス,西鉄バス・２３・普通・西鉄筑豊・山野社宅行,25,0,25,0,no,has_outside_stops
1797,西鉄バス,西鉄バス・２３・普通・上三緒－鴨生・上山田行,35,0,35,0,no,has_outside_stops
1807,西鉄バス,西鉄バス・１０・普通・西鉄佐賀－警察署－西鉄久留米・ＪＲ久留米駅行,20,0,20,0,no,has_outside_stops
1808,西鉄バス,西鉄バス・４１・普通・中原－綾部－山浦・ＪＲ鳥栖駅行,18,0,18,0,no,has_outside_stops
1810,西鉄バス,西鉄バス・３・普通・諏訪野町・西鉄久留米行,6,0,6,0,no,has_outside_stops
1815,西鉄バス,西鉄バス・３・普通・西鉄久留米－諏訪野町－国分・青峰団地行,23,0,23,0,no,has_outside_stops
1816,西鉄バス,西鉄バス・３・普通・国分－諏訪野町－西鉄久留米－市役所・ＪＲ久留米駅行,20,0,20,0,no,has_outside_stops
1820,連絡バス,連絡バス・西鉄バス・エアポートバス・砂津行,8,0,8,0,no,"corp_not_allowed,has_outside_stops"
1823,西鉄バス,西鉄バス・１・普通・千本杉・西鉄久留米行,11,0,11,0,no,has_outside_stops
1825,西鉄バス,西鉄バス・２・普通・野中・西鉄久留米行,10,0,10,0,no,has_outside_stops
1834,西鉄バス,西鉄バス・８・普通・西鉄久留米－市役所大学病院・高専方面行,25,0,25,0,no,has_outside_stops
1848,西鉄バス,西鉄バス・２・普通・通町－大牟田駅－右京町－四ツ山・荒尾駅行,33,0,33,0,no,has_outside_stops
1849,西鉄バス,西鉄バス・４・普通・高泉団地－通町－大牟田駅－天領橋・荒尾駅行,23,0,23,0,no,has_outside_stops
1852,西鉄バス,西鉄バス・４８・普通・西鉄久留米行,21,0,21,0,no,has_outside_stops
1853,西鉄バス,西鉄バス・４８・普通・信愛学院久留米行,14,0,14,0,no,has_outside_stops
1854,西鉄バス,西鉄バス・７０・普通・門司港レトロ－海岸・田野浦行,25,0,25,0,no,has_outside_stops
1855,西鉄バス,西鉄バス・７０・普通・門司駅－原町－魚町－中井口・戸畑渡場行,2,0,2,0,no,has_outside_stops
1860,西鉄バス,西鉄バス・７４・普通・魚町－原町－門司駅門司港駅－レトロ・和布刈行,33,0,33,0,no,has_outside_stops
1866,西鉄バス,西鉄バス・１７５・普通・大久保越・田野浦行,8,0,8,0,no,has_outside_stops
1867,西鉄バス,西鉄バス・１７０・普通・門司港レトロ－海岸・田野浦行,7,0,7,0,no,has_outside_stops
1868,西鉄バス,西鉄バス・７７・普通・青葉車庫行,44,0,44,0,no,has_outside_stops
1870,西鉄バス,西鉄バス・１７５・普通・大門行,20,0,20,0,no,has_outside_stops
1871,西鉄バス,西鉄バス・１７０・普通・門司港レトロ－都高－砂津－魚町・大門行,15,0,15,0,no,has_outside_stops
1872,西鉄バス,西鉄バス・２２・普通・西鉄黒崎ＢＣ行,16,0,16,0,no,has_outside_stops
188,西鉄バス,西鉄バス・７・普通・六本松－今泉・天神行,23,23,0,0,yes,ok
1885,西鉄バス,西鉄バス・１・普通・工大前－戸畑区役所・ＪＲ戸畑駅行,33,0,33,0,no,has_outside_stops
1886,西鉄バス,西鉄バス・２・普通・牧山－沖台通り－戸畑駅・戸畑営行,19,0,19,0,no,has_outside_stops
1888,西鉄バス,西鉄バス・９３・普通・霧丘三行,31,0,31,0,no,has_outside_stops
1890,西鉄バス,西鉄バス・９３・普通・中原－魚町－営団入口－広寿山・サンリブシティ小倉行,32,0,32,0,no,has_outside_stops
1891,西鉄バス,西鉄バス・９３・普通・霧丘三行,34,0,34,0,no,has_outside_stops
1892,西鉄バス,西鉄バス・５・普通・戸畑区役所－中原－魚町－営団入口・湯川新町三行,10,0,10,0,no,has_outside_stops
1893,西鉄バス,西鉄バス・９３・普通・広寿山－営団入口－魚町－中原・ＪＲ戸畑駅行,42,0,42,0,no,has_outside_stops
1898,西鉄バス,西鉄バス・８２・普通・引野方面行,19,0,19,0,no,has_outside_stops
1907,西鉄バス,西鉄バス・４０・普通・馬場－引野口－黒崎－平野一・製鉄飛幡門行,49,0,49,0,no,has_outside_stops
1908,西鉄バス,西鉄バス・４０・普通・鞘ケ谷－浅生通－戸畑駅・製鉄飛幡門行,12,0,12,0,no,has_outside_stops
191,西鉄バス,西鉄バス・７・普通・姪浜駅南口行,20,20,0,0,yes,ok
1916,西鉄バス,西鉄バス・７５・普通・香月営行,51,0,51,0,no,has_outside_stops
1919,西鉄バス,西鉄バス・５０・普通・茶屋の原団地・香月営行,6,0,6,0,no,has_outside_stops
1921,西鉄バス,西鉄バス・７５・普通・国道東曲里町－ふれあい通り・西鉄黒崎ＢＣ行,37,0,37,0,no,has_outside_stops
1922,西鉄バス,西鉄バス・７５・普通・国道東曲里町－ふれあい通り・西鉄黒崎ＢＣ行,54,0,54,0,no,has_outside_stops
1930,西鉄バス,西鉄バス・９５・普通・社ノ木二－門司駅－門司港駅－山手・田野浦行,46,0,46,0,no,has_outside_stops
1936,西鉄バス,西鉄バス・８３・普通・社ノ木二－魚町竪町－井堀・ＪＲ戸畑駅行,50,0,50,0,no,has_outside_stops
1940,西鉄バス,西鉄バス・４７・普通・緑ケ丘中－門司駅－桜ケ丘・恒見営行,40,0,40,0,no,has_outside_stops
1956,西鉄バス,西鉄バス・４５・普通・江見－原の町－佐賀駅ＢＣ・佐賀第二合同庁舎行,3,0,3,0,no,has_outside_stops
196,西鉄バス,西鉄バス・２０３・普通・室住団地－原－六本松－国体道路・天神・博多駅行,24,24,0,0,yes,ok
1961,西鉄バス,西鉄バス・５０・普通・羽犬塚・船小屋行,41,0,41,0,no,has_outside_stops
1962,西鉄バス,西鉄バス・５０・普通・羽犬塚・筑後船小屋駅行,44,0,44,0,no,has_outside_stops
1963,西鉄バス,西鉄バス・３１・普通・福島・八女営行,25,0,25,0,no,has_outside_stops
1965,西鉄バス,西鉄バス・３１・普通・福島・八女営行,33,0,33,0,no,has_outside_stops
1967,西鉄バス,西鉄バス・２５・普通・善院行,24,0,24,0,no,has_outside_stops
1968,西鉄バス,西鉄バス・２５・普通・草野－善院－田主丸・上原行,35,0,35,0,no,has_outside_stops
1977,西鉄バス,西鉄バス・６７・普通・中鶴北部－岩瀬東町・筑鉄中間駅行,11,0,11,0,no,has_outside_stops
1979,西鉄バス,西鉄バス・６７・普通・ＪＲ中間駅－中鶴北部・香月営行,32,0,32,0,no,has_outside_stops
1980,西鉄バス,西鉄バス・６１・普通・筑鉄中間－弥生・香月営行,23,0,23,0,no,has_outside_stops
1983,西鉄バス,西鉄バス・１・普通・中原－大川橋－南佐賀・ＪＲ佐賀駅行,17,0,17,0,no,has_outside_stops
1984,西鉄バス,西鉄バス・１・普通・西鉄柳川駅行,14,0,14,0,no,has_outside_stops
200,西鉄バス,西鉄バス・５・普通・住吉・博多駅行,2,2,0,0,yes,ok
2000,西鉄バス,西鉄バス・３・普通・明治通－天神－西新・星の原団地行,22,22,0,0,yes,ok
2018,西鉄バス,西鉄バス・２１・普通・雁の巣ＲＣ行,33,33,0,0,yes,ok
202,西鉄バス,西鉄バス・２０２・普通・原－室見団地・原北中前行,27,27,0,0,yes,ok
2037,西鉄バス,西鉄バス・７４・普通・青洲会病院行,21,18,3,0,no,has_outside_stops
2048,西鉄バス,西鉄バス・外環・普通・横手小前－大橋一・西鉄大橋駅行,28,26,2,0,no,has_outside_stops
2050,西鉄バス,西鉄バス・３・普通・ネオポリス－くりえいと・赤間営行,7,0,7,0,no,has_outside_stops
2058,西鉄バス,西鉄バス・７・普通・太刀浦埠頭入口行,5,0,5,0,no,has_outside_stops
207,西鉄バス,西鉄バス・５０３・普通・室住団地－室見団地－愛宕ＲＰ・天神・博多駅行,24,24,0,0,yes,ok
2094,西鉄バス,西鉄バス・１４０・普通・福大病院－金山団地－美術館・天神行,22,22,0,0,yes,ok
2098,西鉄バス,西鉄バス・１５１・普通・野間四角－清水町－渡辺通一・天神行,16,16,0,0,yes,ok
2110,西鉄バス,西鉄バス・６０・普通・清水町－きよみ通－山王一・博多駅筑紫口行,14,14,0,0,yes,ok
2111,西鉄バス,西鉄バス・４８－１・普通・竹下駅西口－大橋・老司団地行,25,25,0,0,yes,ok
2112,西鉄バス,西鉄バス・４８・普通・大橋－竹下駅西口－駅４－博多駅・博多埠頭行,28,28,0,0,yes,ok
2152,西鉄バス,西鉄バス・１・普通・道の駅むなかた・神湊波止場行,3,0,3,0,no,has_outside_stops
2153,西鉄バス,西鉄バス・１・普通・道の駅むなかた－宗像大社・ＪＲ東郷駅行,2,0,2,0,no,has_outside_stops
2239,西鉄バス,西鉄バス・４・普通・千早駅－石堂大橋－昭和通－天神・福岡タワー行,28,27,1,0,no,has_outside_stops
2240,西鉄バス,西鉄バス・４・普通・名島駅－昭和通－石堂大橋・天神行,12,12,0,0,yes,ok
2254,西鉄バス,西鉄バス・４３・普通・福岡空港国内線南行,20,15,5,0,no,"has_outside_stops,name_blacklisted"
2257,西鉄バス,西鉄バス・６０・普通・大橋駅行,14,14,0,0,yes,ok
2258,西鉄バス,西鉄バス・６０・普通・大橋－片縄・那珂川営行,6,6,0,0,yes,ok
2259,西鉄バス,西鉄バス・２・普通・筵内－サンコスモ・ＪＲ古賀駅行,22,0,22,0,no,has_outside_stops
2260,西鉄バス,西鉄バス・６・普通・古賀駅東口－市役所－工業団地・グリーンパーク古賀行,34,0,34,0,no,has_outside_stops
2263,西鉄バス,西鉄バス・６・普通・ししぶ駅東口－古賀駅東口・舞の里行,33,0,33,0,no,has_outside_stops
2295,西鉄バス,西鉄バス・７０・普通・原町－門司駅－門司港レトロ－海岸・田野浦行,35,0,35,0,no,has_outside_stops
2304,西鉄バス,西鉄バス・２－９・普通・賀茂駅行,16,16,0,0,yes,ok
2306,西鉄バス,西鉄バス・２－９・普通・原・賀茂駅行,13,13,0,0,yes,ok
231,西鉄バス,西鉄バス・２・普通・四箇田団地行,22,22,0,0,yes,ok
2312,西鉄バス,西鉄バス・６・普通・北間－一ツ木団地・早津江行,28,0,28,0,no,has_outside_stops
2315,西鉄バス,西鉄バス・１２・普通・守恒駅－岩鼻－長行台・中谷行,37,0,37,0,no,has_outside_stops
232,西鉄バス,西鉄バス・２・普通・次郎丸・四箇田団地行,12,12,0,0,yes,ok
2322,西鉄バス,西鉄バス・２１・普通・三萩野－今町－蒲生－南方三－長行台・中谷行,23,0,23,0,no,has_outside_stops
2323,西鉄バス,西鉄バス・２１・普通・今町－北方－北九州市立大学前・恵里・守恒行,19,0,19,0,no,has_outside_stops
2324,西鉄バス,西鉄バス・２１・普通・三萩野－小倉駅ＢＣ・砂津行,20,0,20,0,no,has_outside_stops
2327,西鉄バス,西鉄バス・５・普通・弓田町・板付七行,11,11,0,0,yes,ok
234,西鉄バス,西鉄バス・３０６・普通・ペイペイドーム－都高－呉服町ランプ・博多駅行,7,7,0,0,yes,ok
2347,西鉄バス,西鉄バス・Ｗ１・普通・ペイペイドーム－福岡タワー・藤崎行,11,11,0,0,yes,ok
2352,西鉄バス,西鉄バス・７・普通・国体道路－六本松－昭代・姪浜駅南口行,22,22,0,0,yes,ok
2353,西鉄バス,西鉄バス・Ｋ・急行・福重ＲＰ－都高－渡辺通一・天神・博多駅行,20,20,0,0,no,name_blacklisted
2360,西鉄バス,西鉄バス・１３８・普通・弥生が丘営行,35,0,35,0,no,has_outside_stops
2364,西鉄バス,西鉄バス・３８・普通・長野・下曽根駅南口行,34,0,34,0,no,has_outside_stops
2365,西鉄バス,西鉄バス・３８－１・普通・弥生が丘営行,38,0,38,0,no,has_outside_stops
2369,西鉄バス,西鉄バス・３５・普通・農事Ｃ・舞ケ丘団地行,24,0,24,0,no,has_outside_stops
2376,西鉄バス,西鉄バス・３・普通・明治通・天神・博多駅行,10,10,0,0,yes,ok
2378,西鉄バス,西鉄バス・普通・柏原営行,6,6,0,0,yes,ok
2417,西鉄バス,西鉄バス・４・普通・老司団地－今立・那珂川営行,20,14,6,0,no,has_outside_stops
2418,西鉄バス,西鉄バス・普通・西鉄太宰府駅行,3,2,1,0,no,has_outside_stops
2423,西鉄バス,西鉄バス・６２・普通・片縄・那珂川営行,13,7,6,0,no,has_outside_stops
2424,西鉄バス,西鉄バス・６２・普通・片縄・大橋駅行,5,0,5,0,no,has_outside_stops
2425,西鉄バス,西鉄バス・６２・普通・大橋駅行,23,13,10,0,no,has_outside_stops
2426,西鉄バス,西鉄バス・６２－１・普通・博多南駅・ＣＨ那珂川行,8,3,5,0,no,has_outside_stops
2427,西鉄バス,西鉄バス・４９・普通・大橋駅行,18,12,6,0,no,has_outside_stops
2428,西鉄バス,西鉄バス・３・普通・片縄・大橋駅行,18,11,7,0,no,has_outside_stops
243,西鉄バス,西鉄バス・２－３・普通・西新－室住団地－橋本・野方行,15,15,0,0,yes,ok
2430,西鉄バス,西鉄バス・Ｗ４・普通・天神・呉服町行,48,32,16,0,no,has_outside_stops
2432,西鉄バス,西鉄バス・６２０・普通・片縄－野多目ランプ－都高－明治通・天神行,39,28,11,0,no,has_outside_stops
2439,西鉄バス,西鉄バス・１５・普通・ＪＲ久留米駅行,44,0,44,0,no,has_outside_stops
2454,西鉄バス,西鉄バス・快速・引野口－下上津役－馬場山・星ケ丘五行,24,0,24,0,no,"has_outside_stops,name_blacklisted"
2467,西鉄バス,西鉄バス・Ｗ１・普通・天神・大橋駅行,25,25,0,0,yes,ok
2472,西鉄バス,西鉄バス・Ｗ３・普通・天神－清水町・大橋駅行,18,18,0,0,yes,ok
2483,西鉄バス,西鉄バス・８・普通・イオンモール大牟田行,3,0,3,0,no,has_outside_stops
2484,西鉄バス,西鉄バス・８・普通・霧丘三行,7,0,7,0,no,has_outside_stops
2488,西鉄バス,西鉄バス・２０・普通・六本松－薬院－天神－石城町・西鉄貝塚駅行,39,39,0,0,yes,ok
2489,西鉄バス,西鉄バス・２０・普通・天神行,17,17,0,0,yes,ok
2517,西鉄バス,西鉄バス・２・普通・室住団地－藤崎－西新－昭和通・天神行,27,27,0,0,yes,ok
2518,西鉄バス,西鉄バス・２・普通・藤崎－西新－昭和通・天神行,18,18,0,0,yes,ok
2525,西鉄バス,西鉄バス・３０６・普通・次郎丸・藤崎・四箇田団地行,6,6,0,0,yes,ok
2526,西鉄バス,西鉄バス・３０６・普通・ドーム－田隈新町・藤崎・四箇田団地行,7,7,0,0,yes,ok
2529,西鉄バス,西鉄バス・３０６・普通・福岡タワー・藤崎行,9,9,0,0,yes,ok
2533,西鉄バス,西鉄バス・１９・普通・四箇田団地行,17,17,0,0,yes,ok
2534,西鉄バス,西鉄バス・１９・普通・博多駅－薬院－次郎丸・四箇田団地行,6,6,0,0,yes,ok
2539,西鉄バス,西鉄バス・２００・普通・早良営行,14,14,0,0,yes,ok
2547,西鉄バス,西鉄バス・３・普通・西油山Ｈ行,29,29,0,0,yes,ok
2560,西鉄バス,西鉄バス・急行・イオン福津－都高－昭和通・天神行,24,3,21,0,no,"has_outside_stops,name_blacklisted"
2564,西鉄バス,西鉄バス・急行・産大南口－森林都市・赤間営行,24,3,21,0,no,"has_outside_stops,name_blacklisted"
2567,西鉄バス,西鉄バス・急行・産大南口－森林都市・広陵台中央公園前行,7,3,4,0,no,"has_outside_stops,name_blacklisted"
2570,西鉄バス,西鉄バス・急行・産大南口－森林都市・青葉台入口行,30,3,27,0,no,"has_outside_stops,name_blacklisted"
2571,西鉄バス,西鉄バス・急行・昭和通・天神行,15,3,12,0,no,"has_outside_stops,name_blacklisted"
2580,西鉄バス,西鉄バス・２９・普通・ＩＣ照葉行,36,36,0,0,yes,ok
2586,西鉄バス,西鉄バス・１・普通・勝馬行,15,15,0,0,yes,ok
2587,西鉄バス,西鉄バス・２２Ｎ・普通・ＩＣ照葉行,21,21,0,0,yes,ok
2605,西鉄バス,西鉄バス・１・普通・ＩＣ照葉行,10,10,0,0,yes,ok
2631,西鉄バス,西鉄バス・６６・普通・新入・直方行,47,0,47,0,no,has_outside_stops
265,西鉄バス,西鉄バス・２－３・普通・室住団地行,8,8,0,0,yes,ok
