ekispert_station_code,name,lat,lon
673784,北九州市役所前／西鉄バス,33.879368,130.877308
673863,北九州市立総合体育館／西鉄バス,33.869808,130.845647
678206,北九州市立美術館／西鉄バス,33.866685,130.828877
673864,北九州パレス前／西鉄バス,33.875058,130.84478
673333,北九州臨空産業団地／西鉄バス,33.803033,130.973555
673239,北朽網／西鉄バス,33.808699,130.956206
678051,北公園前／西鉄バス,33.5225,130.403869
675035,北野／西鉄バス,33.341583,130.5852
675034,北野総合支所前／西鉄バス,33.342166,130.588555
675036,北野町体育センター前／西鉄バス,33.338832,130.578175
674720,北間／西鉄バス,33.179457,130.378205
676335,北町口／西鉄バス,33.875449,130.534869
677085,北町四丁目／西鉄バス,33.533271,130.472402
674305,北山／西鉄バス,33.279441,130.507249
675099,北吉野／西鉄バス,33.070655,130.483428
677356,城戸／西鉄バス,33.615864,130.574674
676969,鬼の面／西鉄バス,33.491344,130.535463
677656,貴船／西鉄バス,33.759546,130.718655
673581,貴船町／西鉄バス,33.868669,130.874977
673733,貴船町西／西鉄バス,33.867005,130.872452
673583,木町／西鉄バス,33.869083,130.869544
673584,木町交番前／西鉄バス,33.867949,130.8688
673582,木町二丁目／西鉄バス,33.86901,130.871163
677103,君畑／西鉄バス,33.503996,130.52808
674687,木室校前／西鉄バス,33.207447,130.407463
677701,木守／西鉄バス,33.8363,130.669919
677964,キャナルシティ博多前(櫛田神社前駅)／西鉄バス,33.588111,130.413722
678111,キャナルシティ博多前／西鉄バス,33.587041,130.413458
676596,休暇村志賀島／西鉄バス,33.680082,130.292625
678099,九工大飯塚キャンパス／西鉄バス,33.649444,130.674167
677381,九工大飯塚キャンパス正門前／西鉄バス,33.648741,130.675214
676875,九州医療センター／西鉄バス,33.590258,130.364244
674289,九州大谷短大前／西鉄バス,33.236485,130.509703
674702,九州沖縄農業研究センター／西鉄バス,33.205125,130.493733
675609,九州がんセンター／西鉄バス,33.539511,130.424938
676521,九州高校前／西鉄バス,33.6609,130.448921
674186,九州国際大学入口／西鉄バス,33.858336,130.7925
676955,九州国立博物館前／西鉄バス,33.512721,130.538143
676542,九州産業大学前／西鉄バス,33.665258,130.444931
676657,九州産業大学南口／西鉄バス,33.664858,130.448099
674254,九州女子大前／西鉄バス,33.865978,130.711719
677917,九州労災病院／西鉄バス,33.833364,130.941108
675530,九大工学部／西鉄バス,33.593172,130.21878
678064,九大センターゾーン入口／西鉄バス,33.594192,130.226963
678065,九大船舶・航空実験棟／西鉄バス,33.594099,130.214046
678066,九大総合グラウンド／西鉄バス,33.596088,130.212433
678181,九大農学部／西鉄バス,33.591199,130.21578
675529,九大ビッグオレンジ／西鉄バス,33.594849,130.225244
676815,九大病院／西鉄バス,33.605789,130.418852
678114,九大理学部／西鉄バス,33.594294,130.221827
673415,旧門司一丁目／西鉄バス,33.951136,130.967952
673416,旧門司二丁目／西鉄バス,33.953047,130.967139
675179,給油センター／西鉄バス,33.595533,130.380852
675593,共栄橋／西鉄バス,33.468768,130.418041
675304,教会前(中央区)／西鉄バス,33.571441,130.396363
676710,教会前(西区)／西鉄バス,33.625974,130.305691
676338,京泊／西鉄バス,33.883183,130.529155
673205,京町(行橋市)／西鉄バス,33.735524,130.978558
674599,京町(柳川市)／西鉄バス,33.16388,130.412992
673565,京町三丁目／西鉄バス,33.882164,130.886505
674133,京良城／西鉄バス,33.845896,130.764586
674826,教楽来／西鉄バス,33.005766,130.514763
674825,教楽来堤／西鉄バス,33.006727,130.510771
674508,清瀬／西鉄バス,33.336888,130.76863
673359,清滝一丁目・九州鉄道記念館前／西鉄バス,33.939249,130.963366
673349,清見一丁目／西鉄バス,33.948647,130.978733
673428,清見三丁目／西鉄バス,33.947469,130.985999
673351,清見市民センター／西鉄バス,33.945991,130.982075
673586,清水交差点／西鉄バス,33.869383,130.862917
673751,清水三丁目／西鉄バス,33.872032,130.861533
673587,清水町(北九州市)／西鉄バス,33.869491,130.859858
673427,清見四丁目／西鉄バス,33.945194,130.984425
677998,きよみ立体橋東／西鉄バス,33.573211,130.431738
673779,霧丘三丁目／西鉄バス,33.850463,130.900786
673778,霧丘二丁目／西鉄バス,33.853708,130.900505
676590,金印塚／西鉄バス,33.657007,130.303038
678034,近畿大学(学内)／西鉄バス,33.641988,130.717141
677249,近畿大学前／西鉄バス,33.642727,130.717203
674167,錦水橋／西鉄バス,33.796905,130.73823
674718,金仙寺／西鉄バス,33.174735,130.378311
676399,近隣公園前／西鉄バス,33.780707,130.585214
676217,勤労者研修センター前／西鉄バス,33.713583,130.467607
674212,祇園一丁目／西鉄バス,33.861941,130.793105
674184,祗園三丁目／西鉄バス,33.858724,130.79103
674185,祗園三丁目(山手)／西鉄バス,33.857986,130.791605
674211,祇園二丁目／西鉄バス,33.860239,130.7925
673711,祇園町(北九州市)／西鉄バス,33.8213,130.860061
675145,祇園町(福岡市)／西鉄バス,33.590827,130.416667
676717,漁協前／西鉄バス,33.607327,130.310652
673462,玉泉寺前／西鉄バス,33.888727,130.966122
674613,九網東／西鉄バス,33.194393,130.370757
674180,久喜町／西鉄バス,33.859427,130.779988
674714,久々原／西鉄バス,33.166019,130.385405
676117,久喜宮／西鉄バス,33.353983,130.798458
676801,草香江／西鉄バス,33.57643,130.37733
674804,草木／西鉄バス,33.046858,130.464541
674538,草野駅前／西鉄バス,33.317705,130.644905
674537,草野上町／西鉄バス,33.316197,130.63901
674536,草野局前／西鉄バス,33.315955,130.63623
674653,草場／西鉄バス,33.258111,130.44625
673240,朽網／西鉄バス,33.803513,130.961402
673241,朽網駅／西鉄バス,33.804397,130.957994
673324,朽網市民センター／西鉄バス,33.806169,130.949338
673326,朽網小学校／西鉄バス,33.803166,130.952102
674993,櫛原町／西鉄バス,33.31648,130.520127
674085,楠木一丁目／西鉄バス,33.866283,130.722828
673363,葛葉／西鉄バス,33.929744,130.949183
673227,葛原五丁目／西鉄バス,33.838722,130.919319
673226,葛原小学校前／西鉄バス,33.839316,130.916213
673443,葛原東一丁目／西鉄バス,33.83661,130.929931
673228,葛原本町一丁目／西鉄バス,33.838264,130.92156
673229,葛原本町六丁目／西鉄バス,33.837611,130.925111
677213,口の春／西鉄バス,33.606042,130.719797
674871,歴木／西鉄バス,33.032164,130.481188
675117,久福木／西鉄バス,33.053472,130.483052
675120,久福木団地／西鉄バス,33.05106,130.488797
675119,久福木団地入口／西鉄バス,33.052616,130.488036
675118,久福木郵便局前／西鉄バス,33.054519,130.484436
676556,久保(古賀市)／西鉄バス,33.73015,130.483811
676581,久保(福岡市)／西鉄バス,33.649025,130.343658
676471,久保団地入口／西鉄バス,33.734441,130.481571
676101,久保鳥／西鉄バス,33.389368,130.714641
676625,久保橋／西鉄バス,33.736802,130.469733
674539,隈／西鉄バス,33.319283,130.652508
675836,熊崎／西鉄バス,33.606583,130.468791
675040,神代／西鉄バス,33.318863,130.565811
676564,熊鶴／西鉄バス,33.726868,130.511222
674177,熊手通／西鉄バス,33.859188,130.770072
674009,熊手四ツ角／西鉄バス,33.859108,130.767858
673987,熊西一丁目／西鉄バス,33.862102,130.760469
674127,熊西局前／西鉄バス,33.861252,130.763808
673988,熊西二丁目／西鉄バス,33.861802,130.758183
673772,熊本二丁目／西鉄バス,33.865769,130.895452
674389,鞍打／西鉄バス,33.299249,130.518503
677683,鞍手局／西鉄バス,33.786669,130.685233
677685,鞍手車庫／西鉄バス,33.787903,130.676777
678104,鞍手中学校前／西鉄バス,33.78688,130.696028
678102,くらて病院／西鉄バス,33.789869,130.694272
674498,蔵町松原／西鉄バス,33.342263,130.715958
675201,蔵本／西鉄バス,33.595883,130.410235
676253,くりえいと一丁目／西鉄バス,33.808841,130.567477
676254,くりえいと二丁目／西鉄バス,33.812052,130.567636
676777,栗尾／西鉄バス,33.486766,130.361377
676084,栗田／西鉄バス,33.439008,130.626181
674452,久留米インター／西鉄バス,33.314255,130.554605
674450,久留米インター入口／西鉄バス,33.314375,130.555766
674990,久留米大橋／西鉄バス,33.327518,130.528453
674992,久留米警察署前／西鉄バス,33.31978,130.519311
674390,久留米高校前／西鉄バス,33.295939,130.519561
674535,久留米市世界のつばき館前／西鉄バス,33.314758,130.63291
674347,久留米総合庁舎前／西鉄バス,33.308624,130.536344
678249,久留米大学下／西鉄バス,33.30818,130.550444
674337,久留米大学前／西鉄バス,33.305705,130.551922
674479,くるめ緑花センター前／西鉄バス,33.317322,130.598166
673388,黒川／西鉄バス,33.921802,130.980378
673407,黒川西／西鉄バス,33.918019,130.98383
674757,黒崎／西鉄バス,33.067333,130.437302
677853,黒崎インター引野口(高速バス乗降)／西鉄バス,33.838666,130.762441
677854,黒崎インター引野口(黒崎方面)／西鉄バス,33.838991,130.762619
677855,黒崎インター引野口(直方方面)／西鉄バス,33.837866,130.762224
677856,黒崎インター引野口(養福寺方面)／西鉄バス,33.838416,130.761589
673986,黒崎駅バスターミナル／西鉄バス,33.863197,130.769105
673984,黒崎駅前／西鉄バス,33.86281,130.771483
674007,黒崎駅前ふれあい通り／西鉄バス,33.862427,130.768369
674813,黒崎団地前／西鉄バス,33.067719,130.441502
674008,黒崎四丁目／西鉄バス,33.861119,130.768183
673597,黒住町／西鉄バス,33.860844,130.896236
675962,黒の前／西鉄バス,33.619311,130.498122
673776,黒原一丁目／西鉄バス,33.860208,130.90031
673777,黒原二丁目／西鉄バス,33.857191,130.90013
675796,黒穂／西鉄バス,33.569714,130.527666
675795,黒穂四角／西鉄バス,33.568391,130.523989
676852,黒門／西鉄バス,33.58718,130.376546
676232,グリーンタウン入口(福津市)／西鉄バス,33.765791,130.483688
676523,グリーンタウン入口(福岡市)／西鉄バス,33.666502,130.458232
676226,グリーンパーク古賀／西鉄バス,33.709249,130.489138
674792,警察署前(大牟田市)／西鉄バス,33.020741,130.444699
676986,警察署前(筑紫野市)／西鉄バス,33.484974,130.523166
676818,警察本部前・九大病院入口／西鉄バス,33.605144,130.421124
673838,景勝園／西鉄バス,33.850063,130.81651
677306,桂川駅／西鉄バス,33.581766,130.665061
677240,桂川役場／西鉄バス,33.576305,130.681619
677190,桂川陸橋／西鉄バス,33.586439,130.674678
673684,競馬場前北九州市立大学前／西鉄バス,33.839852,130.878711
674343,競輪場口／西鉄バス,33.302525,130.541338
675512,警固一丁目／西鉄バス,33.582272,130.397108
675325,警固町／西鉄バス,33.581908,130.393994
675581,警弥郷／西鉄バス,33.52828,130.433733
675639,警弥郷一丁目／西鉄バス,33.530786,130.434949
673811,県営桜ケ丘団地前／西鉄バス,33.885636,130.823535
673608,検察庁前／西鉄バス,33.874025,130.871375
677349,県住花瀬団地／西鉄バス,33.643105,130.651583
674428,建設学校前／西鉄バス,33.250836,130.543005
676814,県庁前／西鉄バス,33.60353,130.419861
675863,県民の森入口／西鉄バス,33.555591,130.507185
674677,下林／西鉄バス,33.225339,130.403886
676467,玄界高校前／西鉄バス,33.741341,130.488485
674293,玄ケ野／西鉄バス,33.219674,130.505505
676322,公園通り三丁目／西鉄バス,33.834947,130.55755
676321,公園通り二丁目／西鉄バス,33.834078,130.553772
673325,公園前(北九州市)／西鉄バス,33.803955,130.950538
677112,公園前(筑紫野市)／西鉄バス,33.449602,130.552032
673990,皇后崎／西鉄バス,33.860741,130.747994
674012,皇后崎公園前／西鉄バス,33.855652,130.756352
674425,工業大学前／西鉄バス,33.264822,130.541003
677196,工業団地中央／西鉄バス,33.605725,130.697466
676572,航空管制部前／西鉄バス,33.675252,130.391496
674138,上津役市民センター／西鉄バス,33.832518,130.760502
674228,上津役出張所／西鉄バス,33.824311,130.751067
674172,上津役小学校前／西鉄バス,33.830744,130.763002
673631,広寿山／西鉄バス,33.867205,130.902594
676333,上八／西鉄バス,33.870935,130.532518
674366,高専前／西鉄バス,33.332369,130.514219
673414,甲宗八幡宮前／西鉄バス,33.949183,130.969411
674136,高速皿倉山ケーブル／西鉄バス,33.854249,130.798158
673904,工大入口／西鉄バス,33.895969,130.842196
677401,光代橋／西鉄バス,33.55895,130.720296
673898,工大前／西鉄バス,33.893547,130.842183
674417,上津荒木／西鉄バス,33.285771,130.53255
675832,甲仲原／西鉄バス,33.600271,130.479217
676367,神湊／西鉄バス,33.846206,130.491608
676368,神湊入口／西鉄バス,33.843805,130.495047
676369,神湊西口／西鉄バス,33.847691,130.488775
676370,神湊波止場／西鉄バス,33.849475,130.485611
673981,紅梅／西鉄バス,33.864138,130.777794
674179,紅梅三丁目／西鉄バス,33.859361,130.777416
675833,購買店前／西鉄バス,33.599888,130.475716
677732,光福寺前／西鉄バス,33.728002,130.744644
677162,幸袋・旧伊藤伝右衛門邸前／西鉄バス,33.658827,130.687986
677161,幸袋新町／西鉄バス,33.655472,130.686585
673730,公民館前(北九州市小倉南区)／西鉄バス,33.812602,130.855208
676238,公民館前(福津市)／西鉄バス,33.773636,130.504867
676113,高山／西鉄バス,33.357397,130.776377
676237,光陽台五丁目／西鉄バス,33.772319,130.505549
675995,光葉台前／西鉄バス,33.634224,130.472999
676236,光陽台四丁目／西鉄バス,33.768857,130.503661
676239,光陽台六丁目／西鉄バス,33.774927,130.502963
675037,高良／西鉄バス,33.335278,130.575839
674346,高良川／西鉄バス,33.307866,130.539064
678127,高良北／西鉄バス,33.336389,130.576667
674285,高良台／西鉄バス,33.264644,130.513236
678253,高良台リハビリテーション病院前／西鉄バス,33.261446,130.513321
675646,香蘭短大／西鉄バス,33.548889,130.438708
676425,広陵台入口／西鉄バス,33.78943,130.597361
676427,広陵台五丁目／西鉄バス,33.788207,130.601258
676429,広陵台三丁目／西鉄バス,33.784299,130.602552
676430,広陵台児童公園前／西鉄バス,33.784683,130.604758
676426,広陵台中央公園前／西鉄バス,33.79003,130.600541
676428,広陵台四丁目／西鉄バス,33.785789,130.60168
675239,講倫館高校前／西鉄バス,33.555625,130.337928
676611,古賀(古賀市)／西鉄バス,33.730202,130.466427
676213,古賀駅東口／西鉄バス,33.728655,130.469363
676551,古賀駅前／西鉄バス,33.729286,130.4688
676612,古賀北／西鉄バス,33.731844,130.467474
676658,古賀北中学校前／西鉄バス,33.744874,130.481833
676615,古賀サニー前／西鉄バス,33.733255,130.473574
676614,古賀団地前／西鉄バス,33.735419,130.474349
676557,古賀中学校前／西鉄バス,33.729902,130.479108
676660,古賀特別支援学校高等部前／西鉄バス,33.737944,130.479833
673579,黄金町／西鉄バス,33.868964,130.880308
676567,古賀橋／西鉄バス,33.726161,130.469252
675947,古賀橋トリアス前／西鉄バス,33.651888,130.490069
674610,国際医療福祉大学前／西鉄バス,33.200814,130.383063
676861,国際会議場サンパレス前／西鉄バス,33.600374,130.405997
675195,国際センターサンパレス前／西鉄バス,33.599377,130.404577
674188,国際村交流センター前／西鉄バス,33.858478,130.797388
677914,国道陣の原／西鉄バス,33.861152,130.74211
674128,国道東曲里町／西鉄バス,33.857153,130.763944
674380,国分／西鉄バス,33.292999,130.539336
675716,小倉／西鉄バス,33.527935,130.457274
677812,小倉駅入口／西鉄バス,33.880469,130.885499
673612,小倉駅新幹線口／西鉄バス,33.88468,130.885988
677809,小倉駅バスセンター／西鉄バス,33.882675,130.884699
677810,小倉駅前(高速バス)／西鉄バス,33.882657,130.884678
673766,小倉北区役所前／西鉄バス,33.877405,130.876744
673785,小倉北警察署前／西鉄バス,33.880433,130.8739
673749,小倉北特別支援学校／西鉄バス,33.875258,130.859897
677870,小倉記念病院／西鉄バス,33.887222,130.886111
673747,小倉工業高校前／西鉄バス,33.879185,130.85698
677831,小倉高校下／西鉄バス,33.884263,130.866819
677072,小倉新池／西鉄バス,33.516806,130.459916
673786,小倉城松本清張記念館／西鉄バス,33.881083,130.87465
673271,小倉東インターチェンジ／西鉄バス,33.829383,130.921649
673323,小倉東高校前／西鉄バス,33.820605,130.934911
673253,小倉南区役所前／西鉄バス,33.843358,130.886485
678021,国立小倉医療センター／西鉄バス,33.846286,130.884908
678147,国立福岡病院／西鉄バス,33.531913,130.410599
674132,小鷺田／西鉄バス,33.848033,130.764049
673897,小芝／西鉄バス,33.894405,130.83966
673903,小芝三丁目／西鉄バス,33.895866,130.839691
676225,コスモス館前／西鉄バス,33.705483,130.48768
676078,コスモスプラザ前／西鉄バス,33.453636,130.59525
677169,小竹上町／西鉄バス,33.681868,130.713052
674217,小谷公園／西鉄バス,33.85573,130.795467
675477,小田部一丁目／西鉄バス,33.564447,130.338872
675464,小田部大橋／西鉄バス,33.564861,130.327908
675466,小田部五丁目／西鉄バス,33.565002,130.332388
675467,小田部二丁目／西鉄バス,33.564938,130.335583
675465,小田部四丁目／西鉄バス,33.562627,130.331464
678029,コットンヒルズ月の浦／西鉄バス,33.494108,130.454066
675634,コットンヒルズ那珂川ハイツ南／西鉄バス,33.494336,130.4346
675403,コットンヒルズ桧原公園通り前／西鉄バス,33.531813,130.39565
677332,小峠／西鉄バス,33.683877,130.755152
677402,琴平口／西鉄バス,33.55988,130.717005
674080,寿町／西鉄バス,33.824621,130.715666
675714,寿町二丁目／西鉄バス,33.540152,130.464452
678086,こども病院／西鉄バス,33.659149,130.420997
673210,近衛橋／西鉄バス,33.763793,130.981088
675245,木の葉モール橋本前／西鉄バス,33.551969,130.323743
676712,小平谷／西鉄バス,33.618669,130.308872
677225,小舟／西鉄バス,33.590821,130.742135
676010,小松ケ丘／西鉄バス,33.548592,130.370827
673560,小松町／西鉄バス,33.892555,130.94078
675520,小松原／西鉄バス,33.573844,130.305611
674144,小嶺／西鉄バス,33.8144,130.75393
674145,小嶺インター口／西鉄バス,33.809197,130.752244
674143,小嶺車庫／西鉄バス,33.817577,130.755341
674146,小嶺台／西鉄バス,33.805666,130.753152
674873,米の山／西鉄バス,33.031705,130.487071
674872,米の山病院前／西鉄バス,33.032349,130.484266
673610,米町／西鉄バス,33.880094,130.887324
676108,古毛／西鉄バス,33.374758,130.740524
677204,菰田駅通り／西鉄バス,33.628099,130.692319
677205,菰田小学校／西鉄バス,33.626363,130.69286
677206,菰田大新／西鉄バス,33.626163,130.696669
676541,薦野／西鉄バス,33.731357,130.528844
673367,小森江／西鉄バス,33.916608,130.944266
674989,小森野／西鉄バス,33.333061,130.528088
674367,小森野四丁目／西鉄バス,33.332994,130.515903
673628,小文字一丁目／西鉄バス,33.874566,130.90323
673629,小文字二丁目／西鉄バス,33.871969,130.9027
674154,木屋瀬中学校／西鉄バス,33.777061,130.7514
676978,木屋町／西鉄バス,33.461521,130.514099
674152,金剛／西鉄バス,33.787266,130.752552
673566,紺屋町／西鉄バス,33.877719,130.882933
677259,合ケ坂／西鉄バス,33.623286,130.734494
674814,合成町／西鉄バス,33.014961,130.465244
675142,合同庁舎／西鉄バス,33.586669,130.426816
673662,郷原(北九州市)／西鉄バス,33.796521,130.862952
674684,郷原(大川市)／西鉄バス,33.202174,130.393446
675803,極楽寺／西鉄バス,33.568271,130.538832
675800,極楽寺入口／西鉄バス,33.566994,130.53418
674354,五穀神社／西鉄バス,33.310335,130.528341
676023,護国神社前／西鉄バス,33.577171,130.384299
675158,五十川／西鉄バス,33.556243,130.44093
675157,五十川一丁目／西鉄バス,33.55981,130.439199
676945,五条／西鉄バス,33.510408,130.529741
677001,五条台／西鉄バス,33.504377,130.534463
677002,五条台公民館前／西鉄バス,33.504447,130.532636
677670,五反田(直方市)／西鉄バス,33.763613,130.701419
676357,五反田(福津市)／西鉄バス,33.794422,130.475819
677826,後藤寺／西鉄バス,33.626888,130.800994
677422,後藤寺小学校／西鉄バス,33.629302,130.800755
676791,呉服町／西鉄バス,33.593838,130.41288
675893,呉服町大島眼科／西鉄バス,33.595305,130.412597
675735,御陵／西鉄バス,33.540469,130.445647
673862,ゴルフウエスポ前／西鉄バス,33.896191,130.857077
676624,ゴルフ場入口／西鉄バス,33.685633,130.439905
676608,ゴルフ場前／西鉄バス,33.720705,130.460169
675537,五郎丸天神／西鉄バス,33.50823,130.431394
674099,五郎丸東公園前／西鉄バス,33.840953,130.726738
673686,権現堂／西鉄バス,33.830508,130.879294
677203,済生会飯塚嘉穂病院／西鉄バス,33.598724,130.667899
676989,済生会病院／西鉄バス,33.485016,130.518175
674805,済生会前／西鉄バス,33.053271,130.467508
673314,西専寺前／西鉄バス,33.803896,130.92575
677438,才立／西鉄バス,33.657191,130.842185
676577,西戸崎駅前／西鉄バス,33.647203,130.359525
676580,西戸崎五丁目／西鉄バス,33.648722,130.34913
674131,幸神／西鉄バス,33.850378,130.764041
676093,裁判所前／西鉄バス,33.416083,130.666013
673869,幸町／西鉄バス,33.896549,130.829167
677730,境橋(直方市)／西鉄バス,33.728713,130.740027
674798,栄町(大牟田市)／西鉄バス,33.032438,130.451539
675778,栄町(宇美町)／西鉄バス,33.554519,130.52125
675154,榊田町／西鉄バス,33.572778,130.430299
674048,榊姫神社／西鉄バス,33.835668,130.742272
675717,坂口町一丁目／西鉄バス,33.53043,130.459813
675838,坂瀬／西鉄バス,33.577586,130.47836
675890,坂瀬池／西鉄バス,33.583183,130.471519
675830,酒殿／西鉄バス,33.596133,130.486092
674284,坂の上／西鉄バス,33.268802,130.513542
677141,坂の下／西鉄バス,33.640541,130.637582
675908,坂本町／西鉄バス,33.625344,130.430677
676563,鷺白／西鉄バス,33.728225,130.503143
677331,桜ケ丘(飯塚市勢多)／西鉄バス,33.685702,130.747669
677353,桜ケ丘(上三緒)／西鉄バス,33.619525,130.718793
675659,桜ケ丘公民館前／西鉄バス,33.543116,130.453227
675869,桜丘第一／西鉄バス,33.570533,130.482
675874,桜丘第五／西鉄バス,33.559455,130.486752
675871,桜丘第三／西鉄バス,33.564486,130.487305
675870,桜丘第二／西鉄バス,33.566667,130.484124
675872,桜丘第四／西鉄バス,33.5613,130.487689
673464,桜ケ丘団地下／西鉄バス,33.895102,130.961366
675331,桜坂／西鉄バス,33.573905,130.390111
676803,桜坂(城南線)／西鉄バス,33.574083,130.388405
673384,桜トンネル口／西鉄バス,33.933927,130.973485
675676,桜並木駅／西鉄バス,33.540969,130.468341
673668,桜橋／西鉄バス,33.816088,130.863946
678250,さくら病院入口／西鉄バス,33.542905,130.372344
676007,さくら病院前(旧西片江一丁目)／西鉄バス,33.542222,130.371763
677936,さくら病院前／西鉄バス,33.542899,130.372714
675371,桜町(福岡市南区)／西鉄バス,33.539361,130.394014
677949,桜町(外環状)／西鉄バス,33.539525,130.394205
676324,桜町団地／西鉄バス,33.840556,130.552433
674683,酒見／西鉄バス,33.205366,130.386799
676057,笹丘／西鉄バス,33.563183,130.380244
676016,笹丘一丁目／西鉄バス,33.565077,130.380833
676017,笹丘二丁目／西鉄バス,33.564167,130.385602
673545,笹尾団地下／西鉄バス,33.910394,130.963088
677362,篠栗／西鉄バス,33.620063,130.527903
677360,篠栗上町・須賀神社前／西鉄バス,33.619566,130.536461
677363,篠栗北／西鉄バス,33.626683,130.525438
677361,篠栗中町／西鉄バス,33.620605,130.531986
674776,笹原(大牟田市)／西鉄バス,33.007477,130.46788
674760,笹林町／西鉄バス,33.024,130.450061
675704,笹原(福岡市)／西鉄バス,33.549525,130.452917
675705,笹原駅入口／西鉄バス,33.548677,130.450705
674362,篠山三丁目／西鉄バス,33.318702,130.510983
675812,佐谷／西鉄バス,33.578172,130.530341
678163,サテライト久留米前／西鉄バス,33.306181,130.494516
676260,三郎丸(宗像市)／西鉄バス,33.804847,130.578775
676753,三郎丸(福岡市)／西鉄バス,33.520903,130.33933
673595,三郎丸三丁目／西鉄バス,33.862538,130.892216
673780,三郎丸小学校前／西鉄バス,33.864769,130.889817
673596,三郎丸二丁目／西鉄バス,33.861599,130.894188
674695,侍島／西鉄バス,33.206546,130.451471
673881,鞘ケ谷競技場／西鉄バス,33.871591,130.834291
673880,鞘ケ谷社宅前／西鉄バス,33.874053,130.83518
674190,皿倉小学校／西鉄バス,33.858971,130.80323
675351,皿山一丁目／西鉄バス,33.545244,130.406952
675352,皿山三丁目／西鉄バス,33.541886,130.406957
675353,皿山四丁目／西鉄バス,33.538385,130.404833
673536,猿喰／西鉄バス,33.893636,130.981414
673740,沢見一丁目／西鉄バス,33.886477,130.837427
676748,早良営業所／西鉄バス,33.52248,130.340027
676749,早良営業所前／西鉄バス,33.523036,130.340294
675231,早良口(原方面)／西鉄バス,33.576738,130.348505
676843,早良口(姪浜側)／西鉄バス,33.57776,130.348036
676785,早良高校／西鉄バス,33.486852,130.367372
676784,早良高校前／西鉄バス,33.487344,130.366972
676757,早良公民館前／西鉄バス,33.505569,130.339058
675265,早良体育館前／西鉄バス,33.529083,130.331033
676752,さわら台団地／西鉄バス,33.521102,130.342897
676750,さわら台団地西口／西鉄バス,33.518775,130.343155
676751,さわら台団地南口／西鉄バス,33.519827,130.342986
678178,早良ニュータウン入口／西鉄バス,33.493428,130.347153
676756,早良平尾／西鉄バス,33.508636,130.338889
676740,早良妙見西口／西鉄バス,33.534525,130.346202
676741,早良妙見東口／西鉄バス,33.535413,130.347869
678084,サンアクアＴＯＴＯ／西鉄バス,33.826005,130.905319
675528,産学連携交流センター／西鉄バス,33.590347,130.231749
677528,三ケ瀬／西鉄バス,33.613627,130.802317
674247,三ケ森四丁目／西鉄バス,33.831357,130.740499
678211,産業医科大学病院／西鉄バス,33.874039,130.716147
674090,産業医科大学病院入口／西鉄バス,33.87408,130.717302
675251,三軒屋(福岡市)／西鉄バス,33.535072,130.3275
676211,サンコスモ古賀／西鉄バス,33.726147,130.481633
673590,三叉路／西鉄バス,33.869755,130.853222
676576,サンシャインプール前／西鉄バス,33.659564,130.357791
673832,山路／西鉄バス,33.849594,130.837297
675278,三十田橋／西鉄バス,33.549097,130.338044
673886,三条／西鉄バス,33.861161,130.829714
676949,三条台前／西鉄バス,33.524402,130.538538
673824,山路ランプ入口／西鉄バス,33.85781,130.8434
675356,山荘通／西鉄バス,33.56895,130.403419
673934,山王(北九州市)／西鉄バス,33.866891,130.817253
677358,山王(篠栗町)／西鉄バス,33.618661,130.550885
675734,山王一丁目／西鉄バス,33.576799,130.434327
675733,山王公園前／西鉄バス,33.5782,130.43265
673942,山王三丁目／西鉄バス,33.865025,130.824949
674686,三百／西鉄バス,33.207085,130.40291
676982,三本松(筑紫野市)／西鉄バス,33.474958,130.523435
674541,三明寺／西鉄バス,33.319197,130.663444
673630,山門町／西鉄バス,33.869674,130.902285
675420,三陽高校前／西鉄バス,33.563138,130.297577
676200,サンリーアイ／西鉄バス,33.846938,130.612952
673265,サンリブシティ小倉／西鉄バス,33.836669,130.910102
677655,サンリブのおがた店／西鉄バス,33.756033,130.722025
676110,三連水車の里／西鉄バス,33.367988,130.750618
673896,三六／西鉄バス,33.895741,130.836466
673895,三六町／西鉄バス,33.894897,130.83603
678222,志井入口／西鉄バス,33.825258,130.86863
673696,志井桜ケ丘入口／西鉄バス,33.816783,130.874141
673701,志井車庫／西鉄バス,33.805227,130.878474
673699,志井小学校前／西鉄バス,33.811141,130.878592
673916,椎ノ木団地入口／西鉄バス,33.878211,130.82781
673915,椎ノ木町／西鉄バス,33.879772,130.829519
676790,椎原／西鉄バス,33.465994,130.355588
673698,志井六丁目／西鉄バス,33.813091,130.877563
673917,市営住宅前／西鉄バス,33.875144,130.826599
673810,市営丸団地／西鉄バス,33.884532,130.823188
675783,四王寺坂／西鉄バス,33.558113,130.527427
675777,四王寺坂入口／西鉄バス,33.55518,130.518611
675782,四王寺坂第一／西鉄バス,33.557894,130.524103
675780,四王寺坂第三／西鉄バス,33.559966,130.518708
675781,四王寺坂第二／西鉄バス,33.557977,130.520896
675880,四王田団地／西鉄バス,33.592027,130.505002
676645,塩浜(郵便局前)／西鉄バス,33.689033,130.425953
676646,塩浜(福岡市)／西鉄バス,33.687324,130.424858
676360,塩浜(福津市)／西鉄バス,33.81098,130.475488
676359,塩浜口／西鉄バス,33.805622,130.475791
675625,塩原／西鉄バス,33.562327,130.430777
678023,塩原公民館入口／西鉄バス,33.560097,130.434208
